uuid,userId,todo_id
9de3c5a9-ff2e-4ef7-ac48-9d3f94e2fe73,9,169
bf38d20b-c75a-43d8-afe9-95cb6556e0be,0,175
32a4f7da-4208-402d-a5ae-8e5b05c967b2,1,87
b8d74703-f545-4aba-9549-2bc47cc4d6e1,6,28
cede1a18-db7b-4d23-937c-a118b87b642a,3,33
56117f60-c949-42e8-8573-9c28beca96ce,9,176
95170986-2ac5-46fb-980b-119fa8676ea6,11,118
45acab8f-19e8-41cf-9542-195c7fb2234c,1,190
6eafcecb-cb19-442e-9b9e-f0ac9709acf7,0,142
5b4604b4-f620-4638-84fb-924612424d9e,8,20
a123a90b-4e34-49cc-bf3f-f6f58048d1d8,7,53
098eaef5-e620-41e0-845c-5c2bcfd96fa5,0,219
5cc6cfec-d8c8-4669-948b-e9b7d804e0b7,4,197
4424a829-9ad9-44fa-8ab6-5c7800b758e2,10,126
ea5b7b71-d5a6-49d5-bee1-b6b1af630889,3,30
5e04de5c-74d0-4e7d-8f29-b974d2efa071,9,36
34435081-57d3-48cc-a36f-3b0c5512030f,7,139
939a68ec-d2d4-4591-8797-4119ef48340f,9,185
144c89aa-ab45-481b-a103-b078f8be4645,10,77
d4768a13-bb11-4734-8bb1-2ee9d2796218,8,80
40d67045-c016-4671-bb0b-9c6dd1297ed1,11,0
1e774e1c-2440-4f98-b097-7fd70fa6c828,1,192
83990af3-58a9-4933-94a1-1e6a348c7ea9,5,240
303c0c17-3c6e-4128-8ba2-d72a00934b25,10,196
b8c05326-64ea-4272-bfe2-1c3163f73450,5,190
3e3e6c64-1451-4d20-bba4-b8e29efde865,4,6
a524aa94-a60f-4f3f-8bd2-68eed6145c7e,6,135
3ab89aca-66b5-40f2-abbb-3fc79397adfd,5,128
11296133-6040-43b7-87ae-bb95ee9d1999,1,119
75a78283-aa2a-4b28-bca4-e4b282e43a45,10,217
cd105bfc-98b6-4629-96da-ba139d5f0fe1,8,5
e68dc7cf-4cfa-426a-a5c3-5f4882319a5e,9,198
5c2d5e99-d429-4e7c-8505-c01d325d0aa8,2,30
9fad0088-01c2-48ac-aa83-f0b442fab8cc,4,105
a311a8f3-a1f8-41bd-a3d5-6152df4c1c20,2,152
7a5a6b84-c696-497d-96b9-edc24b9db85e,10,208
5564f6a3-d9c3-479c-b07d-cbda1e8cd225,4,75
c7c65d95-0bfb-4c19-a44c-2969d2fdb6f5,4,120
c6454979-8610-49ac-b3a3-cd8475ccf9d8,9,4
5d5e51b6-0f31-48b2-bc2b-f7d0c7e592a1,9,235
ab315986-58e5-4305-a83f-b2e228e3aa04,8,12
92f0a849-a4b4-4718-80ec-49e694bdb3d4,4,100
5a658d2a-9934-4db4-bb8b-9a010054bd60,5,26
0d5d9cc5-44d2-4b3f-8a75-fdb3f72d9119,1,212
44451cbb-6faf-4531-aeb6-4d1e7159d476,2,62
d255e346-d0a0-497c-91d0-0482dfae95b0,8,135
fcf70313-9f2d-456f-bcef-62bccf17fef3,8,157
a4fa516b-19c1-46e3-95cf-0b70306ff8fc,5,46
acdd58d4-1ac5-426d-8fb6-18e56a3d2ba4,10,152
59ff5c3b-f2ca-4746-8180-09d97a721773,11,119
ed8cec4d-b327-4d11-9d85-7c404bc85577,11,237
55678280-639f-4e5f-9675-021c9bd8a5e6,3,54
189e4c48-0132-4287-823c-e8e14a488f90,2,42
c7663197-15df-4c31-ae26-d96d046dfd31,9,135
57a0490b-3e72-4d4a-9dc4-12723af9c10d,3,79
b2455b99-c3c0-47c7-b2d0-afefa68ee9b2,10,78
8772d38a-70a5-49dd-a5e8-ac0c5be456c2,0,239
fae095a6-9b08-402f-80ef-a9698af28755,0,124
fc170aa4-1d5a-4fc4-924d-622714133a8b,7,245
a4554232-a1ee-4d88-870f-633a2332f2e0,9,120
e691bfb6-2351-45e3-aa8a-71ce8940094a,4,96
e4f03136-ae37-46d1-93dd-059fcd64fd9b,9,193
d0481cce-ca32-48df-922e-bdc26d1a4ae3,4,187
3602549a-a5d8-42b8-a3c3-d39cbf20a3a6,6,240
5663a031-6507-41e9-bf00-f98cd6950f76,4,209
e4676a2c-11d1-49d0-9be2-cb0681f8bc46,3,70
885c382d-10f9-4341-ac17-c70109409f0e,9,8
1a631e6d-210d-492e-8690-c33aeaaea12d,1,38
3b5a489f-4726-4b83-b764-167d331299dd,4,8
438c284f-6e44-4926-b996-6fc27dafb9fd,1,234
1d1589e8-8dc7-47c6-b9e5-3113666a9311,10,17
20224aa1-8f00-4c8c-9ae6-a2e555077585,8,171
7d028587-2127-4069-bb1f-0810247a0e7e,9,6
5cd89d8a-5898-44bd-b73e-49ba41a047eb,7,241
4465309d-7718-4057-9462-7755e9dd06da,4,230
3b84a890-e9ae-49d6-8e36-6be8dd61bc68,2,104
efe2fc63-cfcd-460e-9b90-4423273166a6,7,161
964750d5-98a8-4bbd-8851-bab558c5d724,5,0
74599be3-8f56-4bdc-b484-4279f187626f,0,207
64f057cf-b0be-4008-b5a6-eb76dedcd87b,11,165
6e9a343e-5995-463e-87b4-5fca16829f81,6,161
7b663dd4-9e43-4c02-9001-51c74ca97802,7,68
a4d10943-3caf-4263-a34a-9523b847aeb3,0,85
07149c7f-e767-4d81-b96c-aedf58bc072c,3,215
b29724da-249d-43d0-837a-9fb35ef5f567,8,129
3ab9f8ea-5bb2-4697-ba7e-12ea72be2c61,2,173
32655e1d-cd80-4c03-99f8-9d61e84b7fea,9,212
480466d9-2e3e-48ab-aabc-a408aaeb255b,8,150
115b3fc5-3566-43a7-990c-3c4f62d9370d,5,149
5b9734d4-b524-456f-b9e3-9325e50cb8ec,6,112
5657b3bd-b32e-418b-bfb1-f4e5718af02d,7,76
32aca76e-7303-41fd-aef2-7dfdcaf275f1,6,195
28e310ee-9307-4972-af2d-523728c5cb23,10,1
06b1a731-3318-4cef-a018-4bb74fa754a2,0,37
8b439865-67ff-4149-887e-6c015cae1f59,0,115
614277cf-7f97-457f-bf5a-3d42d932b7ab,1,75
5ffc8651-0bff-4ceb-aa58-903b600cbb47,7,193
1fa69780-14fd-4adb-98bf-5cae05e0cfb4,9,174
66a74b0a-0743-4e26-9bb4-fa434aefb54b,7,140
d5170fb6-e6ee-4007-8c8d-ade0f25fb80c,1,68
d72d3e79-1f82-49c2-8088-184b4bf0a326,0,215
ae134f07-b6f6-48b0-a7a4-5b22c119aacb,0,195
45861bbc-f465-4685-9a7e-1f27b130f476,9,235
3c644730-f03e-43ed-9070-2df0970219c6,10,23
0eb6e72a-f6b4-44c8-9086-3ab081de2e8a,7,51
d6546e0e-15a4-4dc3-b798-9b634e66919c,9,130
2663872e-e99a-4638-a5a0-2ba0a435b34f,7,1
acbc2cf8-0717-4c04-8673-d6ff2b3b1891,7,104
07eb1409-73cd-4bc2-920c-68131912be57,9,185
df5956f3-b53e-4211-999b-73880d093b5a,10,201
7fdccc62-c16f-4f84-aa5b-24b26bdfe7bc,0,158
da062393-95ba-4271-bcd1-be4c3ae980b8,4,67
4b8a064c-6d9c-409d-92fe-be8c3747f038,8,220
0b566cae-54d0-41b5-a0ad-502a07f4b765,0,135
a6b9f790-8f1e-40e9-a215-72238dc57a7c,3,170
6a55db31-9bea-493b-8e47-8f907677aded,7,71
e95a742c-f1a3-46ab-a849-d817594464b8,11,244
0e0c6b6e-ee0a-4c6b-b9a1-af74698cf526,9,74
7784fad4-c35c-4076-bbb2-6c587e3c278c,4,170
2c754bb1-4ed8-41cb-a498-e9fbd195f557,1,220
198f3712-b112-4ffb-a83e-df17e6464673,5,33
6a3477ee-2508-4ae7-96b1-3ead94419441,11,36
f36a8d8b-1819-4445-a0fb-9479aee87a2e,0,158
013120dc-6dee-4c0d-a89c-ac78be0d07a0,5,78
3b140958-b89a-4f90-ba72-8d1a5a3e4483,1,100
b7e67ad1-e66b-4ba9-8bc7-bb533b0905e2,1,196
187f2590-1356-4a6d-bedb-20de16e684a1,3,229
922ac7bc-1901-498c-b721-118d5d8f401a,2,224
443edb00-61f3-4763-80e3-8bcf10459e5b,9,70
a63985ac-61f6-4ef6-96c3-e96079f95e84,9,141
013c3ed7-8ea1-48b8-9abc-d111aa467b3b,7,75
f1cab13b-6e15-4451-8fb8-31cc1351b552,5,113
07e05f89-0b14-4933-bfdf-ee668871ae04,4,61
5a160fda-8f6a-40de-a03c-09b8eb54d015,5,160
4de0354e-c97d-4659-854e-6419684e7bc1,10,105
f0052760-c21b-4113-a58a-886495a5726c,1,38
5eece09a-a8b3-4142-9e09-491da0918fc9,2,28
6df9c650-eb48-4d0b-aa0e-79b569270fb6,1,47
03dc3db1-4624-43a9-b6ac-5045e9bef264,2,43
86f1b3dd-1ea1-401e-885c-53344b601d35,2,146
856ef390-5a8f-451f-a03a-c0af7fab08ec,5,135
dcbd7a09-727e-45b7-873d-ef1e15607692,2,58
9eed76a7-5ac9-4ab9-bab9-c48b3ff943a3,4,132
3f3a09b7-5526-42ed-b572-17c00c659870,2,158
969797a1-f353-4636-b409-6c89018b6255,0,198
fb436318-ef2f-4583-8d03-beb00bb0c8aa,1,150
0123b0ab-d292-4c29-888c-0bf2c1d4102b,5,194
bfb9ebd7-9abb-438b-ba00-7843f7a9697f,1,238
eb51f0fc-7872-4643-902c-78affdbe4815,3,168
43dbb266-e1ed-4c75-9d04-f8fc3c6544b4,5,138
ee47bd15-c896-4265-addf-401b52f36eea,0,195
435cb7bf-b334-44c6-b56d-ff22c6d3e849,3,134
44f80819-3cc4-49c7-b057-4c5ba9cf87da,2,189
b08b6655-c210-4ff8-9f72-e2162f23c618,5,193
6435daec-aabb-4195-bcf1-2b00ec3c8da7,5,204
5b213988-9804-4f5b-a35f-746127a34ceb,5,84
6dfb174a-1151-4da4-bbc6-e1882d71c4d6,4,235
084272b0-3cb2-4b0b-8257-6f7b36126915,6,197
04eb9d83-8e10-4582-a17f-636f204b862a,8,103
593a1e97-6dce-4093-a35b-d043b2ff9d33,5,55
e3b91c2f-9311-4eee-96ba-f4958db5ddd4,3,44
547d1087-4489-4504-9f10-02507e0501d5,6,215
6376de8d-5dec-4a3a-9e82-e354e25146f6,6,131
bcdea64f-01c1-4f2f-acc1-5a929ef09a5c,2,178
db13def1-527a-45fe-9d15-457de3fc1df8,1,221
80770f4c-2dac-4fbb-9ca6-df1ee24dfacf,2,210
93e11f8f-f686-4637-a811-3d1da7692c78,9,224
82a05293-f3e5-4e2f-8f9a-25c1800ebf3d,3,242
4efba27c-da06-4703-bb17-ba3e3cece468,11,153
e03f5730-f614-4422-af68-09b2ba65ac2c,8,63
c587af73-575d-41ed-84e7-92ceae3b40bc,6,200
8adc51f9-2ee3-42d3-b731-8eb84f12d82e,8,73
2965cece-ea10-4846-9c99-5f5c1e7b90b7,10,109
04a6b98e-e4c3-4e15-90f5-af16d9a830aa,4,27
74cb7cb1-7240-4301-8eb3-a9fd8035d2bb,0,116
89f6a8d6-86af-43a0-a43b-d2c538d96ba2,5,15
d11fea88-696a-4430-b312-43dcf2522d9b,5,213
d778f6f6-efbb-4507-a6d9-eb68897ba7b0,4,36
86ba7d5b-f45d-4f0b-b3a1-0c28ecea35df,1,2
c6df7cf6-4bac-4198-829c-19fe618492ed,5,209
74b1cd2e-2022-43dc-a394-cf08a0ab3a81,7,173
efb76eee-4b91-4e4e-991f-6830440a3313,5,153
b9b2f13b-b67b-47d6-9e5d-71265bbae35a,0,213
dfaa91c4-8b48-4780-8086-880e83ca80c7,2,186
fa64e288-aad3-45da-b3c5-93728f41627c,3,153
651509bc-6404-4bc8-ae7a-20c1a7a49140,1,88
8ed4d649-257c-42fb-ac3c-f3ae0592b4d2,1,45
73efb976-56dd-4e68-b8dc-8d502a6fef1b,6,170
eea74ff9-2f30-45bb-91ea-00481765242f,3,131
eb47d80a-57a3-4a13-a0e3-a54a7ffa031d,9,63
6af9584f-eb6e-42fc-8418-aa8f296fffcc,4,199
6168d234-82a4-4840-a258-d77998a898fb,9,236
f6576914-f8ae-4dfe-93e7-441045bc9483,6,126
18e55b18-d50e-43fc-a9dc-567327463e65,10,5
55c2a8ae-e2d4-41f4-935e-b08f17f95df4,7,127
b06ab47e-f077-46a7-aa5b-95845dede199,8,176
8c17ca5e-8d2d-48f7-be3d-8a3ee1a29810,10,89
5139a9f8-b29a-4c80-bff5-7820de5b5731,11,188
e89f0a70-720b-432e-b0ab-2b1989b95303,1,198
f0ed14bb-2ea3-4bfd-9183-4f092721745b,9,94
7940a2c9-0c37-418c-a2a1-c06300572ecf,4,239
43db922c-afe9-4e2e-85b5-a145e3ac4efe,4,9
aa7bd905-6914-4ba5-88e1-e4a1231070fe,6,31
1f85787c-88ae-48c4-a5c1-5e6d75968f41,6,50
f24d87ed-97b5-482f-8981-260d766e8f6f,8,133
c9ac19ec-8287-48de-9f3a-a278e2628b96,3,147
80d3a765-2589-46ac-9233-83e9a57a2621,2,135
208be022-5cee-4643-9320-04f50c590a92,2,36
960e23c1-c2df-47e6-ab70-7676138584af,3,12
e7fc7829-016c-4acf-af8e-e32c39100125,10,130
aea838bf-4f7d-40ab-948f-5aceaceaa24a,8,4
b5ee7a10-b7ae-43b8-adac-d5c7834c6c70,6,183
249a52c1-3b43-4006-a9af-6e789fe897fe,1,122
c360557c-5b1b-42f0-98d0-7497c150a9a4,1,194
7e240f86-efbf-4409-9754-0712a7f59503,10,114
867f4305-7da9-40e4-ac90-493a027b2220,8,196
c530afea-dbf4-4292-bf05-b58adf0227d7,11,144
6b16d4ec-2a44-4c28-8697-266434b68313,4,125
55508892-3080-4d74-a51f-b7793e9017cb,9,211
fb1bb33d-9ccc-4d36-bf82-efc4e976c375,3,82
da776c37-d37f-44c9-b5be-f5bbf80230fa,6,87
85aba191-cb1a-4342-a5bf-004126afeea6,7,144
25c296fd-0719-4176-b868-06f08803ac49,11,15
c90da11a-11d5-4309-870f-03963c9329ae,8,182
6ee1d9c9-e1a2-4584-a726-d163ea1f0d13,10,71
ef4eca25-af93-4ab1-9956-263c3bc1082e,0,130
efa839cf-aa70-449d-8552-cde47da08f92,11,130
2feaf2af-aa5f-4b3c-ac4e-40fabb71c8a3,4,117
02fcb0bc-8cc8-41e4-bd91-ab2170149c4a,0,7
6ef0fa2b-53a6-4c34-9498-059e935324e0,5,144
366d89a2-30eb-4241-b08e-343fe827af4c,5,189
33702660-93b6-41c6-afc6-beb1253ed0ca,7,73
04abcee7-d384-46bc-8aa5-86e39eafce95,8,167
5f920b50-2df0-4e5a-8af5-75fa175e056b,11,109
b03d370b-8897-4375-9129-59ee25a69c93,4,37
cd857a1e-34ae-4ba3-a302-ae157e9d35f2,11,124
d4e20bea-b01f-418d-a6f5-0eea49f85d10,6,84
6a3a2712-f6ae-4795-a1cd-7b176d02b14b,1,116
b92d09b0-df2d-4633-bf0c-1bf2211f5f34,11,73
4b85b63d-57f9-4b26-ba30-c9865a0737b1,4,141
a65709a3-efd6-46f5-8846-e92b68e25e0d,10,169
640073ce-4598-4265-8d44-48adb07b1f29,6,100
85842508-52a5-4b8d-85d3-8a31366d7a6c,3,247
b3b3c022-21ba-4fae-8572-872315ab2759,4,154
99ee2480-d920-4228-82c7-98123dd85f9d,7,112
c44f73d0-777b-4669-9760-42edb4ece45f,10,102
2d066338-b64a-4c5b-90c1-49309c8ad57a,4,117
1245babe-1dc0-4ae1-97a7-3226fbc7838a,4,93
c0027428-4d6b-4463-a298-bf428cf489f9,11,244
fa49a769-f530-48be-aaa1-9fb75e227982,11,19
521288c2-e2cc-4b79-9aab-397343ae1d9a,0,216
5f156353-d2b5-49ad-a1b4-743fe4784f1a,5,138
6398a4cd-36ea-4b34-920d-9af4285b7971,11,226
511ac4e6-c542-4603-bf4d-af0f9fc1164d,0,247
d62858a8-697e-4344-b481-f04866947175,9,42
a6be5a2c-3776-46ed-9075-06b388cc3881,2,86
9d2d3c53-1474-4752-acd5-e1867cfa001b,2,43
5e2363c8-f945-4247-99a0-354a7e18731f,6,55
d4638ff4-9349-47e6-b2a0-65807a2885e4,7,86
055169e6-8959-4b7b-ba28-46ccd88d462a,5,231
a75b1aac-9310-4222-b0ee-f6ee1c2569b4,2,206
2496aef8-f56c-46b0-93e9-8edbc5aaef8d,8,64
ef1056ad-94a0-4434-90e0-cb849842874b,7,218
5ca7ee3c-5860-4565-a84e-d325992dec6d,3,242
59d2f834-26e1-4efd-b8fd-a0312b44103b,2,6
e8288408-1afd-4192-9129-3d915c965242,11,6
ecca01c9-17f5-4267-9279-8ae15d10a2ad,9,83
98527a1e-c043-494f-beb5-c0aa5b674bde,2,227
b442c113-1af7-4533-acc2-873429ba655a,6,108
65074db2-59e6-407a-b8d7-699149aa2670,5,190
97f90b82-2dba-4433-8efc-8fd14426de09,3,204
cd15b5c0-402d-4ad6-8424-50881c6f81df,0,7
aa64988e-ac05-4d5b-8ef1-7883dbabc577,10,146
486802f8-1d0a-40f3-8f26-010903b68825,7,159
384064e8-f0f7-4955-a012-f730173d493d,8,242
f371705e-e747-417e-a486-e0a5be81f41e,7,157
0fc308e4-0386-4a76-bad9-c7000db45a8f,10,64
638a1f0b-68b7-4902-b9b5-eddc8a08559d,10,202
71557d91-a65d-42e4-8ccd-170fb38fd1e6,4,193
0ed04246-1773-4752-8407-551cb2e7fd52,5,100
fe0ee609-c34a-47b9-bab3-a8ff4000c11b,11,40
0bf998dc-d7e7-4368-a8fa-99a73640ef99,10,154
d8523e59-1417-4405-9e42-2b4482b7f99e,0,198
9af71fc0-7cb4-421e-a219-7e164d42e025,1,40
8542ae59-e6d1-4611-b110-fc6d26c78de8,7,140
794eef93-bcca-4dd1-8482-b0939776685e,9,222
5c52731e-ac9e-47f5-90c2-1ae30a340545,11,163
e2413f32-6a59-4583-ba62-da620d4fddba,1,24
eb11585d-800d-484c-a4a3-6027b0f5a2d2,11,8
126930fe-a040-43b8-8bf5-09e7f78df941,4,16
fdb08258-60a9-4229-9352-da70810104ca,6,172
a97ebd12-8390-4837-9904-583f29998e81,5,120
2c7dfa7e-13c9-49ca-837e-ba2a4ba38dcb,2,151
590c5440-703d-4768-af50-5cdc5973c4c7,1,196
d2c57a2f-9701-4c31-9e04-9f68474fc41c,2,143
783702d9-2bbd-4d1b-bd93-4af67573f3ce,8,225
122c63df-74a5-4602-adc2-68d32cf9c2d7,4,2
a10b0673-c102-444a-a8a6-9e927b7e6fc6,10,61
bd28946e-dcac-4ead-8854-fa8747e040b9,2,27
10fc363c-ef79-48f3-9791-75799e6d3b92,7,111
3435decf-5559-4c88-b9a7-1f1aa125cd31,8,64
ea612827-bc23-43c7-a346-62c12dd742df,4,194
ad8bf38c-ce9c-4ed2-b1ee-d86f3fe1e0f7,7,235
7433ca33-9403-4d97-bf64-a7491c88a751,10,32
db7e9166-aa8d-40c5-ab37-43fff10a4368,3,103
1de92459-6331-4dee-9aa4-ab136a148fdd,10,142
1b34d8c5-e54e-4093-b5da-9aa4a9df0ad1,5,207
72e1802b-8f7f-469c-846a-7f9443cda991,8,63
bb57b5d8-3101-42e0-b39a-2d8c7b269231,7,177
331d64fb-cfd4-4d0b-8090-80278b89f220,3,199
2bc9f995-a60b-4e62-97d7-a6b7f4f209ae,3,114
4141d454-6a42-4ff7-809b-2894ee8652fb,2,121
73ae1a05-d30b-4188-95f6-47c425f56e07,5,28
1e6c6b71-3473-422e-b58c-59e4a7274c03,6,185
c6461483-19ef-4400-b586-2697bc7d3fb0,1,118
504eb61f-2610-4b54-a651-cc14a3cc5f74,6,104
b3ce39fd-c961-4d26-80b9-b45fe7133a61,6,140
c921260c-7b59-4688-a51b-9930e5be7d18,1,128
80db2da8-bbc3-4b93-8525-1eb70d232678,0,52
72d43efd-b888-4ebb-b166-d339292ebbd0,6,117
95c5c275-74c1-49c4-9b4d-c42708368d5e,3,174
9cab2f79-0a80-4dcc-89c3-232a3357a00d,8,234
29738492-d4e7-4c99-9a04-9c69a8841070,11,82
be603cf0-bc58-48e0-a907-abed97da42c4,1,162
40a26130-7087-49cc-8663-ed313c830226,3,20
b0986136-fe50-45b5-9d62-bdc11b794e60,9,37
9161772d-509f-4741-a24e-1113a42515ef,8,10
4f91dfc8-8f59-4e10-b64c-713ef66be584,9,231
deeed3d7-5336-4ba7-be15-60041e9d9c82,7,108
35a519eb-4093-4f7d-821d-a270cc2cdea2,8,148
f322f165-3b86-4301-9526-b4dd2b55c0ec,2,237
e5e97e76-3106-42cf-b930-aca618de2133,6,229
f0149a9f-b1f0-4eb7-b925-3743b6b9f2e6,10,234
5601352b-0833-447e-a38c-cdefd94665ec,10,107
4b13a410-1121-4511-a5b2-ae08c560d6e2,10,99
e4a0d330-d94d-4ed0-9d47-ef0122ed8e6f,7,214
e7aaf62e-f491-4f7d-b130-947b776c30ad,9,212
116402fe-ce28-4429-8df2-8e8124d441ca,7,185
24e4e2fe-1217-44f1-b269-3cc7e434712e,5,150
6e4d1ec2-6a24-409c-8d76-ed20f6eb4ac2,10,120
2de59d43-5318-47a6-9ba0-b922ab59a860,5,59
5dc222aa-b31c-440b-bf34-368e9dfb28d7,7,78
439e7df5-f5c4-472d-b0fb-bfb121f1211a,3,100
3899c0e1-42b7-460b-bc6c-50c75c5deb70,5,34
787007d9-8f77-4e85-a906-760e20ff5417,1,131
01745e4a-1a6a-492e-acf1-f25ffab29958,2,160
e7aee2d3-6b4c-4257-b323-dac7852da8da,9,211
787734fc-e993-4345-9ad3-825ad3d3c6eb,6,162
5a99f8b5-c517-4515-b366-8ca9843164ee,7,143
e4ecd220-ee7c-4d27-9aec-d7ab00b1c38b,7,17
95365e63-dc08-4cd3-8f62-9a64dbe9fb4f,11,246
2432c0e3-40ca-432f-9587-ac2a912152a9,5,217
d05f9d69-7953-4262-a716-bc1329409bd4,11,100
b8f12fe5-fce9-45d3-9731-292c0f298a1d,6,180
5c435d9a-cd53-4ff4-a0d9-6ba9fcc7401e,11,165
a005ecbd-9557-466d-972f-55898baceb4c,5,227
cc2d1a7a-2a12-47b5-abe4-1f5fa9307256,10,36
916428f2-4822-4650-8576-c3f130db345b,0,121
a2a9876c-f825-4e0c-b199-8ecaedd946a4,8,46
db1a76f3-c36b-421e-8eb8-3cd28203b70f,10,233
dadc0aba-6ecd-493c-bd2d-d056b2fcf843,8,148
08d5f92f-890c-4174-92f3-9c933e650a06,7,188
4fbda4ad-b13a-49ac-8fb5-f1930e7ea71f,4,159
d63733cf-5623-4a0c-8dd0-cda8ff838179,11,116
acd5e4f9-681c-4551-9bef-3410d3dd0f76,8,139
63e97d18-f28f-4338-8839-6d7c6a197f9b,1,163
c89ea64d-f247-4284-bf0d-e1b421474482,6,136
58003703-28e2-4bd1-b0c4-c045c0c01011,0,84
4b496bb4-8538-4287-a840-076aeafae44a,3,134
2f2eb75c-2a66-43bb-80e7-cb8a7acd7866,3,219
0f5bd921-1da1-4b54-a751-11066ecd3168,7,178
167b9e2d-2bad-4bfa-90fa-e4408582c31b,11,164
1d5f46b3-4d4f-4584-a816-39c0b69678a8,2,191
ad7ba5cd-1a21-4bf5-976e-c52cb1b09544,4,34
30e906ca-bd86-43ee-bb82-e44785027369,3,153
9a1c7a36-8428-4a2a-9d6a-0f04756a7e79,0,46
82a54af7-1cc2-4151-85dc-c97278f4088a,4,214
899fb3c9-6dc1-4163-a383-0100386343d2,2,21
242640d9-7da9-4e4e-a814-57ca1163986e,5,159
35af2f03-9167-4277-a0d8-5d6f5d8cf9d3,8,86
6e4470d7-4390-4398-9cc0-4771ad907bd0,0,217
3250e06d-b7e2-4a38-8c61-be3fbd8aece4,6,19
7008319e-ba29-43f8-9877-edbb61d02dfa,5,201
f7731792-e62b-405d-bd27-45ae8c13bba4,4,90
60b5b701-7a25-49f2-b39b-47d8cf8abfb2,10,61
ae631e33-666d-454a-b352-d99bee690501,6,217
18ecb073-440b-4511-8914-05b11ceb0c21,10,54
68a58c64-ef5f-48f4-909d-451d8c701a0c,5,15
a82eebbe-4116-4361-9e60-e9e77b07c9ea,10,123
acdd9db4-0718-4e68-9d40-78146c5edb28,9,222
2731fa30-0f17-4cf4-ac4d-041eef3b3c94,8,125
d402f0c3-c002-44f2-98fa-5e3f0f49b118,9,107
84313f57-284f-409c-89f9-2f82fb8b140b,3,44
c167c2f2-f217-4524-99a3-b28c74371332,8,136
e709a9ad-fba7-45e5-9a5c-e9db230a277b,9,196
441b83d8-ec38-4e93-a1b3-0bbe7fb8c1ed,2,247
8af81eab-22a8-4277-ab0c-cfeb9b67f442,2,33
fd027be1-15c0-4971-99d8-2bc81884117d,1,23
de1fd374-0748-4f62-b958-01d2edfa16d8,4,67
a68a6b54-b48c-43fd-942c-dfce0e7b22dd,0,180
b3ecf89c-e941-4230-ba36-e4ac5c3d7ddb,5,25
84e496da-6c0f-4f64-81ec-6a542a728dde,4,231
ca28accf-da0b-4b66-b1a3-18a4c7c543e5,2,119
fbdfabc9-9aca-4424-b597-cb5d25e15207,9,179
2e117998-0e69-4a39-bf16-affa1212f5d7,5,192
11b6f899-78e4-4597-97b8-6603162581dd,0,2
5a5d8a53-1ff7-432b-abd5-a8be7448a2c1,9,126
14b0e918-4f69-4982-b0b7-d6fef9cb5692,2,23
03d4f471-0faa-4577-8e3a-a686b30b1213,6,78
902d7d16-78a6-4153-847f-69fd8ae28a19,11,7
72a45182-e957-4930-8001-f04afa448289,3,235
bd7bc332-459d-49b7-8288-117953978cf0,7,136
a454ac5b-3d7d-492c-a7ff-42d177f4d80e,5,85
2550f5d1-71d0-4931-91e6-da532fe62563,2,178
dc525650-9df1-473b-9205-79f809ffb915,1,44
5a316c08-5fbe-4fae-b26f-07ea3dc39d62,7,30
dfbf95d1-5727-4f3c-8864-c380aa9cfbd5,1,4
c2c07af2-edd2-4c78-896b-ae39b7f3177e,0,212
b309610d-3bc5-4eba-bfd3-1fbe58d70a2c,11,154
ef85cd67-7c36-44e8-81d6-d55a4ac59953,7,94
e607a4d5-4ba7-44da-9d32-d2b185bc4c47,6,136
c3237b38-e15e-465a-a163-7c11a122418e,0,82
c47703ab-32fa-4454-b459-f10e7deb228d,4,110
c334c3ae-fa20-42c7-bd24-e2d76595d42d,0,49
df876dcf-7799-44c4-8b8f-28a0d9c0d2fd,10,237
5da40740-95e5-40cc-87c8-de03357da699,7,0
a8a6a544-0ef9-4121-a821-bbe525bee4b5,1,187
02da77f5-8b27-4547-adf2-45395fe8f828,5,84
26b520db-7a7d-4fe2-b176-7704d9b9ab99,1,43
0a0a3223-350d-4dde-aa00-8ae9d3d7f7e4,8,242
5224ded1-c7f8-40c0-8eb1-a3fb67c1426e,4,80
06035007-6cab-4a2d-9303-2ead87c74542,5,43
573b0dc7-65e1-468e-8f80-8a49f20f8b6a,3,189
b8a329aa-8117-4694-affe-1a1c821f8b6e,11,12
349c71fb-4dc2-4820-944b-78044337ff12,9,171
574e526a-3385-4754-b957-bbbc01c3997d,8,64
1b250944-99b5-410b-b7d8-806cabff7b33,6,157
1f91fce0-7ba8-4ebd-b7b5-2c0808a1b863,5,130
ffd8ecc0-9b0f-4e15-bad8-6d54d152b63d,1,120
a78ebba2-eea8-4d7c-adc0-c1cacb11c7f1,4,8
14fe4497-c69f-4e38-b776-53026fb8cb46,1,92
d1ab07f2-2c84-4332-91ea-038dbbfcaaef,2,204
f7315616-0204-4031-9d95-9f225f987e11,6,60
a7046583-f10c-4676-aec4-3697071fc519,1,3
4f8f7277-ceb5-40b7-825b-692d8da6c9e3,3,0
771c63d9-0014-40fc-bfaf-aeb496a36dca,4,32
eb917138-965b-4d02-ac3e-28ad34c5efac,4,18
49075ae4-b8aa-4fba-b186-1e35f671d512,5,125
d53d4fa9-4650-4106-9079-5a8b155a80c5,7,109
a0841009-e998-4ecc-9cf7-26ff804327b7,9,36
6e4ba333-8d02-421e-a216-6eb9156af116,6,186
2ef25095-4d73-404c-a0b0-5d5e7e9d6393,7,83
